id,lat,lng,barangay,address,alarm_level,reported_at,resolved_at,duration_minutes,casualties,injuries,estimated_damage,cause,actions_taken,reported_by,verified_by,attachments,type_of_occupancy
"fe111062-d103-4697-b05a-b978c2b169b3",14.5794,121.0359,"New Zaniga","ALONG P. CRUZ NEAR SHELL, NEW ZANIGA","FOUA","""2016-05-12T00:00:00.000Z""","""2016-05-12T00:00:00.000Z""",,0,0,"500","STRUCTURAL",,,,,"RESIDENTIAL"
"53dfce6d-2581-48e0-8c2b-9e7d0460b03b",14.5794,121.0359,"Daang Bakal","MAGALONA COVERED COURT, DAANG BAKAL","FOUA","""2016-05-14T00:00:00.000Z""","""2016-05-14T00:00:00.000Z""",,0,0,"3000","STRUCTURAL",,,,,"RESIDENTIAL"
"96379b77-ebcb-46d2-ab07-d6b10ff2100d",14.5794,121.0359,"Highway Hills","SOHO CENTRAL, HIGHWAY HILLS","FOUA","""2016-05-14T00:00:00.000Z""","""2016-05-14T00:00:00.000Z""",,0,0,"5000","STRUCTURAL",,,,,"RESIDENTIAL"
"99850c1f-84ce-40ed-8a97-0132f7c0597e",14.5794,121.0359,"Pleasant Hills","DOMLAO GYM COMPD., SHAW BLVD., PLEASANT HILLS","1ST ALARM","""2016-05-23T00:00:00.000Z""","""2016-05-23T00:00:00.000Z""",,0,0,"20000","STRUCTURAL",,,,,"PUBLIC ASSEMBLY"
"b99e4114-40d8-4076-99bd-5bf89f05e57e",14.5794,121.0359,"Barangka Ilaya","METROBANK, PIONEER",,"""2016-06-02T00:00:00.000Z""","""2016-06-02T00:00:00.000Z""",,0,0,"0",,,,,,
"9d8a44b3-c199-4512-a6da-830b49d69b2f",14.5794,121.0359,"Plainview","MARTINEZ COR. FATIMA, PLAINVIEW","FOUA","""2016-06-03T00:00:00.000Z""","""2016-06-03T00:00:00.000Z""",,0,0,"2500","VEHICULAR",,,,,"NON-RESIDENTIAL"
"1f57177b-6113-4ed9-9dcc-d6b1b338933c",14.5794,121.0359,"Highway Hills","WORLDWIDE CORPORATE CENTER",,"""2016-06-08T00:00:00.000Z""","""2016-06-08T00:00:00.000Z""",,0,0,"0",,,,,,
"6ddadebc-a9cc-4762-9532-06dc98f2f103",14.5794,121.0359,"Malamig","69, ARAYAT COR. BULUSAN, MALAMIG","FOUA","""2016-06-12T00:00:00.000Z""","""2016-06-12T00:00:00.000Z""",,0,0,"1500","STRUCTURAL",,,,,"RESIDENTIAL"
"141e415b-88e7-41dd-99d1-7947132fa7ef",14.5794,121.0359,"Wack-wack Greenhills","678, NOTRE DAME ST., WACK WACK","FOUA","""2016-06-14T00:00:00.000Z""","""2016-06-14T00:00:00.000Z""",,0,0,"2500","STRUCTURAL",,,,,"RESIDENTIAL"
"54bb6ac4-b5be-46e6-9e01-5da2637cf90f",14.5794,121.0359,"Highway Hills","338, ANTIPOLO ST. COR. CALBAYOG, HIGHWAY HILLS","FOUA","""2016-06-15T00:00:00.000Z""","""2016-06-15T00:00:00.000Z""",,0,0,"1500","STRUCTURAL",,,,,"RESIDENTIAL"
"f4516d00-7c2b-49c9-b658-c725bc8e737e",14.5794,121.0359,"Barangka Ilaya","BOTE, BARANGKA ILAYA","FOUA","""2016-06-16T00:00:00.000Z""","""2016-06-16T00:00:00.000Z""",,0,0,"1000","SERVICE WIRE",,,,,"NON-RESIDENTIAL"
"1945619b-ce09-4342-a4c3-6778f3435142",14.5794,121.0359,"Barangka Ilaya","LIONS RD., BARANGKA ILAYA","FOUA","""2016-06-20T00:00:00.000Z""","""2016-06-20T00:00:00.000Z""",,0,0,"2500","VEHICULAR",,,,,"NON-RESIDENTIAL"
"974d25ea-218c-4ea8-bcea-94c0ce363f11",14.5794,121.0359,"Namayan","CASTAÑEDA ST., NAMAYAN","FOUA","""2016-06-20T00:00:00.000Z""","""2016-06-20T00:00:00.000Z""",,0,0,"700","POST FIRE",,,,,"NON-RESIDENTIAL"
"97aa506b-23f9-4091-af72-e948d7e15317",14.5794,121.0359,"Barangka Drive","TANGLAW COR. BARANGKA DRIVE, PLAINVIEW","FOUA","""2016-06-24T00:00:00.000Z""","""2016-06-24T00:00:00.000Z""",,0,0,"2000","STRUCTURAL",,,,,"RESIDENTIAL"
"4d293b50-8802-4340-a815-b7148b56421a",14.5794,121.0359,"Hulo","PRAVATE RD., TALIPAPA, HULO","FOUA","""2016-06-26T00:00:00.000Z""","""2016-06-26T00:00:00.000Z""",,0,0,"4000","STRUCTURAL",,,,,"RESIDENTIAL"
"7bbb5f16-9caf-4bbd-9d0f-7a983f962ab2",14.5794,121.0359,"Barangka Ilaya","SM LIGHT SMDC RESIDENCES, MADISON COR. EDSA",,"""2016-06-28T00:00:00.000Z""","""2016-06-28T00:00:00.000Z""",,0,0,"0",,,,,,
"5b61945f-f4a5-407a-aec5-c287b1566ca4",14.5794,121.0359,"Buayang Bato","#5 ARAULLO ST., HAGDANG BATO LIBIS","FOUA","""2016-07-04T00:00:00.000Z""","""2016-07-04T00:00:00.000Z""",,0,0,"500","STRUCTURAL",,,,,"RESIDENTIAL"
"5f3be008-35af-4705-b64e-574f5777a731",14.5794,121.0359,"Malamig","CAR ST., KITSHEN NEAR FRANCISCO TOWN HOME, MALAMIG","FOUA","""2016-07-05T00:00:00.000Z""","""2016-07-05T00:00:00.000Z""",,0,0,"2000","STRUCTURAL",,,,,"RESIDENTIAL"
"c44c475e-4f6b-4c1a-8759-8d8805f385ea",14.5794,121.0359,"Mauway","ISLA DE COCO, MAUWAY","FOUA","""2016-07-07T00:00:00.000Z""","""2016-07-07T00:00:00.000Z""",,0,0,"1500","STRUCTURAL",,,,,"RESIDENTIAL"
"1803584d-8f1d-4aaf-b889-c156e3dd001e",14.5794,121.0359,"Plainview","#21 BUENSEJO ST., PLAINVIEW","FOUA","""2016-07-09T00:00:00.000Z""","""2016-07-09T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,"NON-RESIDENTIAL"
"e4776eef-b9b8-4e60-9435-9db2779905c2",14.5794,121.0359,"Buayang Bato","#15 L. GONZALES, HAGDANG BATO LIBIS","FOUA","""2016-07-10T00:00:00.000Z""","""2016-07-10T00:00:00.000Z""",,0,0,"400","STRUCTURAL",,,,,"RESIDENTIAL"
"e20fd416-353e-4a92-a94f-d1517df5ae46",14.5794,121.0359,"Namayan","URANEOUS GREEN LAND. NAMAYAN","FOUA","""2016-07-19T00:00:00.000Z""","""2016-07-19T00:00:00.000Z""",,0,0,"1500","STRUCTURAL",,,,,"RESIDENTIAL"
"0f15d1fb-f3c4-4460-bdec-ff111557d28f",14.5794,121.0359,"New Zaniga","P. LOPEZ ST., NEW ZANIGA","FOUA","""2016-07-21T00:00:00.000Z""","""2016-07-21T00:00:00.000Z""",,0,0,"900","POST FIRE",,,,,"NON-RESIDENTIAL"
"1d448250-6833-417f-b650-50dc9f874499",14.5794,121.0359,"Barangka Drive","INFRONT BARANGAY HALL, BARANGKA DRIVE","FOUA","""2016-07-22T00:00:00.000Z""","""2016-07-22T00:00:00.000Z""",,0,0,"80000","VEHICULAR",,,,,"NON-RESIDENTIAL"
"326eecf8-695b-47fb-8b8b-6014d9107f64",14.5794,121.0359,"Namayan","WONDER LAND TOWNHOMES, NAMAYAN","1ST ALARM","""2016-07-23T00:00:00.000Z""","""2016-07-23T00:00:00.000Z""",,0,0,"100000","STRUCTURAL",,,,,"RESIDENTIAL"
"883fd2b2-7a10-42d1-a316-5157f7044b79",14.5794,121.0359,"Mabini J. Rizal","LAMAYAN, MABINI, J. P. RIZAL","FOUA","""2016-07-27T00:00:00.000Z""","""2016-07-27T00:00:00.000Z""",,0,0,"400","RUBBISH",,,,,"NON-RESIDENTIAL"
"d0920a52-067e-4930-8748-a5d5d6b9d076",14.5794,121.0359,"Vergara","BARANGAY VERGARA NEAR BRGY. HALL","FOUA","""2016-08-02T00:00:00.000Z""","""2016-08-02T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"RESIDENTIAL"
"d36e2a91-9f25-4fac-ba6c-c2b4e84776f8",14.5794,121.0359,"Highway Hills","CALBAYOG COR. ANTIPOLO HI-WAY HILLS","FOUA","""2016-08-04T00:00:00.000Z""","""2016-08-04T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"RESIDENTIAL"
"5fa43bc1-67ec-426d-8183-1dfcd9d8ec58",14.5794,121.0359,"Hulo","F. BRUMENTRITT, HULO","FOUA","""2016-08-08T00:00:00.000Z""","""2016-08-08T00:00:00.000Z""",,0,0,"600","SVC WIRE",,,,,"NON-RESIDENTIAL"
"b04d43c1-5399-4713-ba14-a03fb2330f83",14.5794,121.0359,"Mauway","FABELLA ST., MAUWAY","FOUA","""2016-08-08T00:00:00.000Z""","""2016-08-08T00:00:00.000Z""",,0,0,"400","POST FIRE",,,,,"NON-RESIDENTIAL"
"553f87fa-db14-4908-bef4-58e6166c6026",14.5794,121.0359,"Pag-asa","REV. AGLIPAY ST., PAG-ASA","FOUA","""2016-08-09T00:00:00.000Z""","""2016-08-09T00:00:00.000Z""",,0,0,"500","SVC WIRE",,,,,"NON-RESIDENTIAL"
"7a80c8ab-a05e-409b-ab7b-7e50b3912b24",14.5794,121.0359,"Pleasant Hills","434 R. PASCUAL, PLEASANT HILLS","FOUA","""2016-08-09T00:00:00.000Z""","""2016-08-09T00:00:00.000Z""",,0,0,"600","SVC WIRE",,,,,"NON-RESIDENTIAL"
"bfb3439c-08ca-476f-bd12-4968d06272a0",14.5794,121.0359,"Hulo","SENATOR NEPTALI A. GONZALES ST., HULO","FOUA","""2016-08-18T00:00:00.000Z""","""2016-08-18T00:00:00.000Z""",,0,0,"500","SVC WIRE",,,,,"NON-RESIDENTIAL"
"2ea7078d-7f6a-42c8-acea-2d8dc475db8c",14.5794,121.0359,"Hulo","CORONADO COR. BLUMENTRITT, HULO","FOUA","""2016-08-18T00:00:00.000Z""","""2016-08-18T00:00:00.000Z""",,0,0,"3000","STRUCTURAL",,,,,"RESIDENTIAL"
"8dc27ea8-7aa2-4f2a-956e-58fa05239845",14.5794,121.0359,"Addition Hills","ZONE 7 CORRECTIONAL RD., ADDITION HILLS","FOUA","""2016-08-18T00:00:00.000Z""","""2016-08-18T00:00:00.000Z""",,0,0,"700","STRUCTURAL",,,,,"RESIDENTIAL"
"5806f7bc-2f23-4aaf-b30f-3bb1ef5d679b",14.5794,121.0359,"Addition Hills","ABIS, ADDITION HILLS","FOUA","""2016-08-19T00:00:00.000Z""","""2016-08-19T00:00:00.000Z""",,0,0,"800","POST FIRE",,,,,"NON-RESIDENTIAL"
"5dc2268a-924d-403c-92bd-b7f04efcbcff",14.5794,121.0359,"Plainview","482-D MALAYA ST., PLAINVIEW","FOUA","""2016-08-24T00:00:00.000Z""","""2016-08-24T00:00:00.000Z""",,0,0,"600","SVC WIRE",,,,,"NON-RESIDENTIAL"
"87202511-916b-4bb7-ab7c-6b6f1587b487",14.5794,121.0359,"Addition Hills","BLK 21, ADDITION HILLS","FOUA","""2016-09-03T00:00:00.000Z""","""2016-09-03T00:00:00.000Z""",,0,0,"3100","STRUCTURAL",,,,,"RESIDENTIAL"
"1a98c844-6d2a-41b4-bb03-e5807f840a4b",14.5794,121.0359,"New Zaniga","303 DE LEON ST., NEW ZANIGA","FOUA","""2016-09-04T00:00:00.000Z""","""2016-09-04T00:00:00.000Z""",,0,0,"800","POST FIRE",,,,,"NON-RESIDENTIAL"
"79aad4c1-262f-4051-9867-349a045ab925",14.5794,121.0359,"Poblacion","AGLIPAY ST., BACKSIDE, POBLACION","FOUA","""2016-09-07T00:00:00.000Z""","""2016-09-07T00:00:00.000Z""",,0,0,"2500","STRUCTURAL",,,,,"RESIDENTIAL"
"30cd19bc-1f5c-49e7-88a7-4524edeb98a4",14.5794,121.0359,"Namayan","J.P RIZAL, NAMAYAN, M.C","FOUA","""2015-09-04T00:00:00.000Z""","""2015-09-04T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"SERVICE WIRE"
"80255ffb-6390-4e45-85db-9ebeffe47aba",14.5794,121.0359,"Harapin ang Bukas","M. VASQUEZ, HARAPIN ANG BUKAS","FOUA","""2016-09-12T00:00:00.000Z""","""2016-09-12T00:00:00.000Z""",,0,0,"500","SERVICE WIRE",,,,,"NON-RESIDENTIAL"
"c8175d53-ad34-4683-b723-ca1a88012834",14.5794,121.0359,"Wack-wack Greenhills","PILAR ST., SHAW BLVD., WACK WACK","FOUA","""2016-09-12T00:00:00.000Z""","""2016-09-12T00:00:00.000Z""",,0,0,"1600","STRUCTURAL",,,,,"MERCANTIEL"
"b7681dd9-c347-44f0-be0b-5df948e1f9bf",14.5794,121.0359,"Hulo","304 PRIVATE ROAD., BLISS COMPD., HULO","FOUA","""2016-09-15T00:00:00.000Z""","""2016-09-15T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"RESIDENTIAL"
"5a75ec3b-7d60-4e29-b29d-e22b2dda90b9",14.5794,121.0359,"Barangka Drive","HINAHON ST., BARANGKA DRIVE","FOUA","""2016-09-16T00:00:00.000Z""","""2016-09-16T00:00:00.000Z""",,0,0,"3000","STRUCTURAL",,,,,"RESIDENTIAL"
"ff1a0795-f213-4c56-9d5e-bc8e5e587b50",14.5794,121.0359,"Mauway","9 DE FEBRERO, MAUWAY","FOUA","""2016-09-25T00:00:00.000Z""","""2016-09-25T00:00:00.000Z""",,0,0,"10000","SERVICE WIRE",,,,,"NON-RESIDENTIAL"
"b55fb010-aa23-4efa-81bf-a5caa4f4ca2e",14.5794,121.0359,"Barangka Drive","HILAGA ST., BARANGKA DRIVE","FOUA","""2016-09-28T00:00:00.000Z""","""2016-09-28T00:00:00.000Z""",,0,0,"500","STRUCTURAL",,,,,"RESIDENTIAL"
"b5c491ef-4225-405d-ab46-ec71f7edf696",14.5794,121.0359,"Highway Hills","SHAW BLVD. NEAR GAS STATION",,"""2016-10-01T00:00:00.000Z""","""2016-10-01T00:00:00.000Z""",,0,0,"0",,,,,,
"7c567de1-b5f8-44e4-8140-23cf84a12c1f",14.5794,121.0359,"Highway Hills","ACQUIRE ASIA PHILS. INC. WCC BLVD.",,"""2016-10-02T00:00:00.000Z""","""2016-10-02T00:00:00.000Z""",,0,0,"0",,,,,,
"cb39cc01-6d5c-488c-9a47-85a143303337",14.5794,121.0359,"Barangka Drive","SILANGAN ST., BARANGKA DRIVE","FOUA","""2016-10-03T00:00:00.000Z""","""2016-10-03T00:00:00.000Z""",,0,0,"800","SERVICE WIRE",,,,,
"489573ed-b5a6-45b8-89e1-0115f2c083c0",14.5794,121.0359,"Wack-wack Greenhills","UNION BANK ST. FRANCIS TOWER SHAW BLVD. WACK WACK","FOUA","""2016-10-04T00:00:00.000Z""","""2016-10-04T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"BUSINESS"
"d1a5f0b7-b4b4-4ba5-af38-1e324f398e88",14.5794,121.0359,"Plainview","551 TANGLAW, PLAINVIEW","FOUA","""2016-10-04T00:00:00.000Z""","""2016-10-04T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"RESIDENTIAL"
"c213d6e4-e343-4bd0-b777-1b478d116d71",14.5794,121.0359,"Poblacion","P. GOMEZ COR. P. BURGOS, POBLACION","FOUA","""2016-10-04T00:00:00.000Z""","""2016-10-04T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,
"cc95ca09-17c3-474c-b313-1f0fd85c74e5",14.5794,121.0359,"Hulo","#707 PANTALEON ST., BRGY. HULO","1ST ALARM","""2016-10-04T00:00:00.000Z""","""2016-10-04T00:00:00.000Z""",,0,0,"2000","STRUCTURAL",,,,,"RESIDENTIAL"
"2dd06ce7-2c10-444b-8e36-44669bfe7b2d",14.5794,121.0359,"Addition Hills","SITAW ST., BLK. 35 BRGY. ADDITION HILLS","FOUA","""2016-10-11T00:00:00.000Z""","""2016-10-11T00:00:00.000Z""",,0,0,"400","STRUCTURAL",,,,,"RESIDENTIAL"
"466988cf-b431-4ca1-8024-2c73872f975a",14.5794,121.0359,"Wack-wack Greenhills","# 1573 PRINCETON ST., BARANGAY WACK WACK","FOUA","""2016-10-12T00:00:00.000Z""","""2016-10-12T00:00:00.000Z""",,0,0,"50000","STRUCTURAL",,,,,"RESIDENTIAL"
"87998cd7-f23d-498f-a563-24cee2b6fe5b",14.5794,121.0359,"Plainview","SAN PEDRO, BRGY. PLAINVIEW","FOUA","""2016-10-14T00:00:00.000Z""","""2016-10-14T00:00:00.000Z""",,0,0,"700","STRUCTURAL",,,,,"MERCANTILE"
"8d9029ad-44eb-43f0-873b-f4bd9b49218e",14.5794,121.0359,"Namayan","ALCARAZ COR J.P. RIZAL, BRGY. NAMAYAN","FOUA","""2016-10-19T00:00:00.000Z""","""2016-10-19T00:00:00.000Z""",,0,0,"900","SERVICE WIRE",,,,,
"767aec7a-63c9-42b7-ba70-b513ddf1e04d",14.5794,121.0359,"Vergara","#507 G. ENRIQUEZ, BRGY. VERGARA","2ND ALARM","""2016-10-20T00:00:00.000Z""","""2016-10-20T00:00:00.000Z""",,0,0,"500000","STRUCTURAL",,,,,"RESIDENTIAL"
"601e1992-aeac-4add-a1ed-a1c71f1e2ac4",14.5794,121.0359,"Plainview","RAFAEL EXTENSION, COR. SAN MIGUEL, BRGY. PLAINVIEW","FOUA","""2016-10-21T00:00:00.000Z""","""2016-10-21T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,
"bcab8b9d-6c23-4473-a21b-d0c7cef0e176",14.5794,121.0359,"Poblacion","NO. 88 Z-3 BACKSIDE, REV AGLIPAY, BRGY POBLACION","2ND ALARM","""2016-11-09T00:00:00.000Z""","""2016-11-09T00:00:00.000Z""",,0,0,"80000","STRUCTURAL",,,,,"RESIDENTIAL"
"bb8d3c57-b23a-4812-bcfc-8a5be160f15d",14.5794,121.0359,"Addition Hills","BLOCK 35 WELLFAREVILLE COMP. BRGY ADDITION HILLS","GEN.ALARM","""2016-11-13T00:00:00.000Z""","""2016-11-13T00:00:00.000Z""",,0,2,"10000000","STRUCTURAL",,,,,"RESIDENTIAL"
"ced7f547-6e4e-4847-a5a2-66c6e61f282d",14.5794,121.0359,"Addition Hills","BLOCK 19B WELLFAREVILLE COMP. BRGY ADDITION HILLS","1ST ALARM","""2016-11-15T00:00:00.000Z""","""2016-11-15T00:00:00.000Z""",,0,0,"20000","STRUCTURAL",,,,,"RESIDENTIAL"
"fc5ef325-fb4e-4aa0-8ef4-7fea3e769f44",14.5794,121.0359,"Highway Hills","NO. 166 LOPEZ RIZAL ST. HI-WAY HILLS","FOUA","""2016-11-19T00:00:00.000Z""","""2016-11-19T00:00:00.000Z""",,0,0,"1500","STRUCTURAL",,,,,"RESIDENTIAL"
"a055995d-d77c-43d2-9742-02227ca6073b",14.5794,121.0359,"Hulo","#3 MATAMIS ST., BRGY HULO","FOUA","""2016-11-23T00:00:00.000Z""","""2016-11-23T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"RESIDENTIAL"
"3b611a08-304c-4c02-b7af-0bf27005a576",14.5794,121.0359,"Addition Hills","BLOCK 34 BRGY. ADDITION HILLS","FOUA","""2016-11-24T00:00:00.000Z""","""2016-11-24T00:00:00.000Z""",,0,0,"400","RUBBISH",,,,,
"ed38109a-5d49-45c3-a3ab-6c5872c39eae",14.5794,121.0359,"Mabini J. Rizal","MABINI J. RIZAL WONDERLAND SUBDIVISION","FOUA","""2016-11-26T00:00:00.000Z""","""2016-11-26T00:00:00.000Z""",,0,0,"1000","VEHICULAR",,,,,
"7f572050-c691-44dd-8fbc-8efdee15f47e",14.5794,121.0359,"Highway Hills","PALLADIUM SUBD. BRGY HI-WAY HILLS","FOUA","""2016-11-29T00:00:00.000Z""","""2016-11-29T00:00:00.000Z""",,0,0,"1000","SERVICE WIRE",,,,,
"39700571-1924-4b6e-b059-dfc5ddd2af34",14.5794,121.0359,"Wack-wack Greenhills","SHAW BLVD GOING TO PASIG",,"""2016-11-29T00:00:00.000Z""","""2016-11-29T00:00:00.000Z""",,0,0,"0",,,,,,
"2bc9ca32-78f2-4e43-a633-6187c38c9c17",14.5794,121.0359,"Pag-asa","R. AGLIPAY ST., BRGY. PAG-ASA","FOUA","""2016-12-01T00:00:00.000Z""","""2016-12-01T00:00:00.000Z""",,0,0,"600","SERVICE WIRE",,,,,
"f8f824d2-054e-4937-a519-6e7cdf028593",14.5794,121.0359,"Barangka Itaas","A. BONIFACIO, HAGDANG BATO ITAAS","FOUA","""2016-12-04T00:00:00.000Z""","""2016-12-04T00:00:00.000Z""",,0,0,"300","RUBBISH FIRE",,,,,
"9eff0a93-7028-4a33-9238-85b070eefd12",14.5794,121.0359,"Hulo","F. BLUMENTRIT ST., BGY HULO","FOUA","""2016-12-04T00:00:00.000Z""","""2016-12-04T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,
"49f44098-e1c8-4420-a732-9607b83110d8",14.5794,121.0359,"Malamig","#554 F. LUNAS ST., BRGY. MALAMIG","1ST ALARM","""2016-12-05T00:00:00.000Z""","""2016-12-05T00:00:00.000Z""",,1,0,"20000","STRUCTURAL",,,,,"RESIDENTIAL"
"7326819e-9124-4a9b-9664-c0bb99919f97",14.5794,121.0359,"Addition Hills","BLOCK17 WELFAREVILLE COMP.BRGY. ADD. HILLS","5TH ALARM","""2016-12-07T00:00:00.000Z""","""2016-12-07T00:00:00.000Z""",,0,0,"200000","STRUCTURAL",,,,,"RESIDENTIAL"
"61eb495d-a4c9-4e51-9ee8-56b858621915",14.5794,121.0359,"Pleasant Hills","R. PASCUAL ST., BRGY. PLEASANT HILLS","FOUA","""2016-12-14T00:00:00.000Z""","""2016-12-14T00:00:00.000Z""",,0,0,"800","SERVICE WIRE",,,,,
"7eca001f-bb1e-4848-9a02-6d8955ba311c",14.5794,121.0359,"Barangka Drive","BARANGKA DRIVE, BUSILAK ST., PEÑA FRANCIA","FOUA","""2016-12-21T00:00:00.000Z""","""2016-12-21T00:00:00.000Z""",,0,0,"1000","STRUCTURAL",,,,,"RESIDENTIAL"
"78295204-d230-4b56-87a5-d1dbb4f98d19",14.5794,121.0359,"Wack-wack Greenhills","STARMALL EDSA, MANDALUYONG CITY",,"""2016-12-30T00:00:00.000Z""","""2016-12-30T00:00:00.000Z""",,0,0,"0",,,,,,
"055d7930-ba1c-4ac3-ab34-d449295d96d1",14.5794,121.0359,"Barangka Drive","HILAGA BARANGKA DRIVE, MANDALUYONG CITY","FOUA","""2017-01-05T00:00:00.000Z""","""2017-01-05T00:00:00.000Z""",,0,0,"5000","STRUCTURAL",,,,,"RESIDENTIAL"
"e69deb85-170f-4bd0-ba35-842136b951ea",14.5794,121.0359,"Barangka Ilaya","#42 LIONS RD. BRGY. BARANGKA ILAYA","FOUA","""2017-01-08T00:00:00.000Z""","""2017-01-08T00:00:00.000Z""",,0,0,"500","STRUCTURAL",,,,,"RESIDENTIAL"
"a4f8628b-2a92-4ffc-b711-48d8e083dc89",14.5794,121.0359,"Hulo","#1607 SAN JOSE ST., BLISS HULO, BARANGAY HULO","1ST ALARM","""2017-01-10T00:00:00.000Z""","""2017-01-10T00:00:00.000Z""",,0,0,"50000","STRUCTURAL",,,,,"RESIDENTIAL"
"32f2ecbb-bbd9-4f08-a932-602702bc0a52",14.5794,121.0359,"San Jose","BRGY. SAN JOSE, M.C.","FOUA","""2017-01-10T00:00:00.000Z""","""2017-01-10T00:00:00.000Z""",,0,1,"500","STRUCTURAL",,,,,"RESIDENTIAL"
"18112838-124d-4707-9398-0dffebefc7c3",14.5794,121.0359,"Buayang Bato","ACACIA LANE BARANGAY HAGDANG BATO LIBIS","FOUA","""2017-01-11T00:00:00.000Z""","""2017-01-11T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,
"54070862-1548-4c7b-8818-a44a7cce4880",14.5794,121.0359,"Highway Hills","EDSA COR. MADISON, HIGHWAY HILLS","FOUA","""2017-01-28T00:00:00.000Z""","""2017-01-28T00:00:00.000Z""",,0,0,"200","VEHICULAR",,,,,
"8dbd7ed3-cf06-4233-9dfb-deaa91279821",14.5794,121.0359,"Harapin ang Bukas","BARANGAY HARAPIN ANG BUKAS","FOUA","""2017-02-07T00:00:00.000Z""","""2017-02-07T00:00:00.000Z""",,0,0,"2500","STRUCTURAL",,,,,"RESIDENTIAL"
"3f4fef9f-92c2-421c-a930-660dcd3cff31",14.5794,121.0359,"Buayang Bato","#6 PINES ST. COR. SHERIDAN, BRGY. BUAYANG BATO","FOUA","""2017-02-08T00:00:00.000Z""","""2017-02-08T00:00:00.000Z""",,0,0,"500","ELECTRICAL",,,,,"SERVICE WIRE"
"3831044e-ed20-497c-ac72-27f1752a5f31",14.5794,121.0359,"Hulo","HULO BLISS, BRGY HULO","FOUA","""2017-02-08T00:00:00.000Z""","""2017-02-08T00:00:00.000Z""",,0,0,"200","STRUCTURAL",,,,,"RESIDENTIAL"
"4d7498e0-c83a-4473-8d18-75d5b88b0d25",14.5794,121.0359,"Barangka Drive","#44 KAPALARAN ST. BARANGKA DRIVE","FOUA","""2017-02-13T00:00:00.000Z""","""2017-02-13T00:00:00.000Z""",,0,0,"200","STRUCTURAL",,,,,"RESIDENTIAL"
"6fdec838-da78-423e-995d-a4542fbc1ec8",14.5794,121.0359,"Plainview","SIKAP COR, MA. CLARA BRGY. PLAINVIEW","FOUA","""2017-02-14T00:00:00.000Z""","""2017-02-14T00:00:00.000Z""",,0,0,"30000","ELECTRICAL",,,,,"RESIDENTIAL"
"acb10424-3148-4fde-bd60-9f9caa265b0f",14.5794,121.0359,"Addition Hills","BLOCK 20, LOT 4 ABELLAS COMPOUND",,"""2017-02-19T00:00:00.000Z""","""2017-02-19T00:00:00.000Z""",,0,0,"0",,,,,,
"700b7d8e-fe65-4cbf-9c8e-207b50f3a73c",14.5794,121.0359,"Addition Hills","CALDERON ST. BRGY ADDITION HILLS","FOUA","""2017-02-19T00:00:00.000Z""","""2017-02-19T00:00:00.000Z""",,0,0,"800","ELECTRICAL",,,,,"SERVICE WIRE"
"4c3b408a-3179-4d1d-83a1-c403b2ffa85f",14.5794,121.0359,"Addition Hills","BALETE MARTINEZ, BARANGAY ADDITION HILLS","FOUA","""2017-02-20T00:00:00.000Z""","""2017-02-20T00:00:00.000Z""",,0,0,"2500","STRUCTURAL",,,,,"RESIDENTIAL"
"c07e5881-a9fd-46a0-b78d-71baea81e21f",14.5794,121.0359,"Highway Hills","RSG1 TOWNHOUSE, CALBAYOG ST. BRGY. HIGHWAY HILLS","FOUA","""2017-02-20T00:00:00.000Z""","""2017-02-20T00:00:00.000Z""",,0,0,"1000","ELECTRICAL",,,,,"POST FIRE"
"8e5eeb09-f45a-404b-82b1-62c1380c4062",14.5794,121.0359,"New Zaniga","CANTERAS ST. BRGY NEW ZANIGA","FOUA","""2017-02-23T00:00:00.000Z""","""2017-02-23T00:00:00.000Z""",,0,0,"2000","STRUCTURAL",,,,,"RESIDENTIAL"
"e1a1773e-105d-409c-a9a1-7d1e5a74a4c3",14.5794,121.0359,"Hulo","19TH FLOOR, IRISH TOWER TIVOLI GARDENS BRGY. HULO","FOUA","""2017-03-10T00:00:00.000Z""","""2017-03-10T00:00:00.000Z""",,0,0,"500","STRUCTURAL",,,,,"RESIDENTIAL"
"9dba870c-1f8d-4251-952d-0966e3987b3f",14.5794,121.0359,"Highway Hills","WORLD WIDE CENTER BRGY. HI-WAY HILLS","FOUA","""2017-03-10T00:00:00.000Z""","""2017-03-10T00:00:00.000Z""",,0,0,"500","POST FIRE",,,,,
"f025ccce-5e3e-4467-a1f5-07835a9ddc6b",14.5794,121.0359,"Malamig","#588-A SIERRA MADRE, ST, BARA",,"""2017-03-16T00:00:00.000Z""","""2017-03-16T00:00:00.000Z""",,0,0,"0",,,,,,
